order_id,user_id,order_date,city_tier,pincode,order_value_inr,cart_value,discount_amount,shipping_fee,item_category,payment_method,time_of_day,device_os,app_version,seller_type,warehouse_zone,delivery_distance_km,delivery_attempts,user_tenure_days,historical_orders,historical_rto_count,historical_rto_rate,customer_lifetime_value,previous_cod_orders,previous_cod_rtos,is_first_order,new_vs_returning_user,rto_status
ORD1045264,U168747,2024-01-10 15:12:35,Tier 2,462519,4340,5100,760,0,Home & Kitchen,Prepaid,Afternoon,Android,6.2.0,Local_SmallSeller,East,12.4,1,1144,15,1,0.067,44860,12,1,False,Returning,False
ORD1010979,U157140,2024-01-10 16:19:59,Tier 2,528013,600,680,80,0,Beauty,Prepaid,Afternoon,Android,7.0.0,Marketplace_3P,East,4.7,1,917,9,1,0.111,23990,5,1,False,Returning,False
ORD1080426,U206903,2024-01-10 19:24:20,Tier 1,583052,2860,2970,110,0,Home & Kitchen,Prepaid,Evening,iOS,7.0.0,Marketplace_3P,East,4.8,2,50,1,0,0.0,1030,1,0,True,New,False
ORD1450917,U104421,2024-01-10 20:13:13,Tier 2,352718,13870,14080,210,0,Appliances,CoD,Evening,Android,6.4.0,Marketplace_3P,South,15.3,1,1499,18,2,0.111,14690,11,2,False,Returning,False
ORD1382925,U100093,2024-01-10 20:39:06,Tier 1,191865,630,750,120,0,Grocery,CoD,Evening,Android,6.2.0,Marketplace_3P,East,9.0,1,581,7,2,0.286,9870,4,2,False,Returning,False
ORD1032987,U114131,2024-01-10 20:46:49,Tier 1,603659,1280,1340,60,0,Fashion,CoD,Evening,iOS,6.5.2,Marketplace_3P,Central,13.9,1,1323,13,4,0.308,16260,6,3,False,Returning,False
ORD1310683,U213541,2024-01-10 23:10:58,Tier 3,459624,17470,21410,3940,0,Electronics,Prepaid,Late_Night,Android,6.5.2,Marketplace_3P,Central,21.5,1,501,6,1,0.167,15690,2,1,False,Returning,False
ORD1019523,U140039,2024-01-11 01:55:56,Tier 3,507749,1150,1540,390,0,Fashion,CoD,Late_Night,Android,6.4.0,Marketplace_3P,Central,30.5,1,1405,13,0,0.0,5310,6,0,False,Returning,True
ORD1418857,U170992,2024-01-11 02:05:49,Tier 2,561022,1910,2390,480,0,Footwear,Prepaid,Late_Night,Android,6.3.1,Flagship_1P,North,8.0,1,384,4,1,0.25,5800,1,1,False,Returning,False
ORD1372519,U122129,2024-01-11 02:11:37,Tier 1,153643,5160,5320,160,0,Electronics,CoD,Late_Night,iOS,6.4.0,Marketplace_3P,East,9.5,1,78,2,0,0.0,4080,1,0,False,Returning,False
ORD1065234,U141963,2024-01-11 02:28:44,Tier 3,485910,2380,3070,690,0,Fashion,CoD,Late_Night,Android,6.3.1,Marketplace_3P,East,5.6,2,1088,9,2,0.222,20830,6,2,False,Returning,False
ORD1116310,U168847,2024-01-11 03:31:27,Tier 1,162933,970,1290,320,0,Beauty,Prepaid,Late_Night,Android,6.2.0,Marketplace_3P,West,1.9,2,453,5,0,0.0,1430,4,0,False,Returning,True
ORD1002406,U120598,2024-01-11 06:09:09,Tier 2,638938,3030,3900,870,0,Fashion,CoD,Morning,iOS,6.4.0,Local_SmallSeller,East,21.5,1,1481,14,6,0.429,14140,3,3,False,Returning,False
ORD1075841,U195337,2024-01-11 11:00:58,Tier 3,684895,1550,2070,520,0,Fashion,Prepaid,Morning,Android,7.0.0,Marketplace_3P,West,9.9,1,731,7,0,0.0,14000,3,0,False,Returning,False
ORD1256296,U104256,2024-01-11 14:32:00,Tier 3,549900,960,1090,130,0,Footwear,CoD,Afternoon,Android,6.2.0,Local_SmallSeller,South,20.5,1,491,7,3,0.429,19810,5,3,False,Returning,False
ORD1424663,U194365,2024-01-11 14:54:26,Tier 1,184144,1510,1520,10,0,Home & Kitchen,Prepaid,Afternoon,Android,7.0.0,Local_SmallSeller,West,5.7,1,941,13,4,0.308,7170,5,4,False,Returning,False
ORD1485965,U201101,2024-01-11 23:39:44,Tier 2,807391,1360,1710,350,0,Home & Kitchen,CoD,Late_Night,Android,6.3.1,Marketplace_3P,South,26.0,1,385,4,1,0.25,8830,2,1,False,Returning,False
ORD1370844,U169246,2024-01-12 00:57:35,Tier 3,166768,2910,3310,400,0,Home & Kitchen,CoD,Late_Night,Android,6.4.0,Marketplace_3P,East,10.3,1,708,8,2,0.25,13960,6,2,False,Returning,False
ORD1477800,U191942,2024-01-12 11:09:40,Tier 3,710806,1830,2100,270,0,Fashion,CoD,Morning,Android,6.4.0,Marketplace_3P,South,25.7,1,1375,19,0,0.0,24970,12,0,False,Returning,False
ORD1063185,U166624,2024-01-12 11:34:54,Tier 2,135818,9680,12500,2820,0,Mobiles,CoD,Morning,Android,7.0.0,Local_SmallSeller,East,7.8,1,1240,12,1,0.083,2860,3,1,False,Returning,False
ORD1153568,U110136,2024-01-12 12:50:31,Tier 3,724321,3550,3910,360,0,Electronics,CoD,Afternoon,Android,6.5.2,Marketplace_3P,Central,29.6,1,415,3,0,0.0,14970,2,0,False,Returning,False
ORD1382748,U113787,2024-01-12 15:15:05,Tier 2,348866,1390,1670,280,0,Fashion,CoD,Afternoon,Android,7.0.0,Local_SmallSeller,Central,1.7,1,334,5,2,0.4,2590,2,1,False,Returning,False
ORD1131496,U113884,2024-01-12 21:14:51,Tier 1,311477,680,780,100,0,Grocery,CoD,Evening,Android,6.5.2,Marketplace_3P,East,11.7,1,823,7,4,0.571,4970,3,2,False,Returning,False
ORD1404892,U183939,2024-01-12 23:09:49,Tier 2,134120,1630,1980,350,0,Fashion,CoD,Late_Night,Android,7.0.0,Flagship_1P,East,9.7,1,9,1,0,0.0,1750,0,0,True,New,False
ORD1350987,U115274,2024-01-13 00:22:06,Tier 1,412716,1130,1240,110,0,Beauty,Prepaid,Late_Night,Android,6.3.1,Flagship_1P,North,3.8,1,1423,19,3,0.158,13740,14,3,False,Returning,False
ORD1097016,U147963,2024-01-13 00:43:02,Tier 2,391968,1650,1720,70,0,Footwear,Prepaid,Late_Night,Android,6.3.1,Marketplace_3P,West,16.8,1,895,14,1,0.071,17380,11,1,False,Returning,False
ORD1241167,U162597,2024-01-13 00:54:34,Tier 1,437539,7950,9350,1400,0,Mobiles,Prepaid,Late_Night,Android,6.2.0,Marketplace_3P,North,16.5,1,472,5,2,0.4,8710,3,2,False,Returning,False
ORD1333102,U161832,2024-01-13 02:09:19,Tier 1,456961,1080,1410,330,0,Fashion,Prepaid,Late_Night,Android,6.5.2,Local_SmallSeller,North,3.9,1,503,5,1,0.2,6530,3,1,False,Returning,False
ORD1432580,U196058,2024-01-13 03:49:14,Tier 3,541267,1030,1140,110,0,Fashion,CoD,Late_Night,Android,7.0.0,Flagship_1P,West,51.3,2,107,3,1,0.333,1060,1,1,False,Returning,False
ORD1240851,U119532,2024-01-13 06:25:17,Tier 3,390036,2410,2820,410,0,Home & Kitchen,CoD,Morning,Android,6.2.0,Marketplace_3P,East,26.8,1,375,7,2,0.286,8710,4,2,False,Returning,True
ORD1086774,U169962,2024-01-13 08:09:29,Tier 2,148704,610,670,60,0,Fashion,CoD,Morning,Android,6.2.0,Marketplace_3P,North,13.1,3,1220,13,1,0.077,13570,4,1,False,Returning,False
ORD1425464,U217826,2024-01-13 10:42:48,Tier 1,531368,10190,12140,1950,0,Mobiles,Prepaid,Morning,Android,6.4.0,Marketplace_3P,North,14.0,2,1030,7,1,0.143,4140,3,1,False,Returning,False
ORD1401174,U215658,2024-01-13 11:34:52,Tier 2,188702,1000,1240,240,0,Footwear,CoD,Morning,Android,6.2.0,Marketplace_3P,North,9.8,1,630,6,1,0.167,3980,5,1,False,Returning,False
ORD1326970,U131994,2024-01-13 13:09:21,Tier 1,633059,760,920,160,0,Fashion,CoD,Afternoon,Android,6.3.1,Marketplace_3P,West,5.4,1,512,6,0,0.0,6020,3,0,False,Returning,False
ORD1143366,U166824,2024-01-13 13:54:14,Tier 2,623674,6040,6300,260,0,Mobiles,Prepaid,Afternoon,Android,6.2.0,Flagship_1P,Central,9.7,1,844,13,6,0.462,15800,5,3,False,Returning,False
ORD1144370,U190244,2024-01-13 16:14:24,Tier 1,521322,4620,4740,120,0,Electronics,CoD,Afternoon,Android,6.2.0,Marketplace_3P,West,11.7,1,1315,13,5,0.385,7000,7,4,False,Returning,False
ORD1024444,U144771,2024-01-13 18:15:46,Tier 2,770614,16980,21000,4020,0,Appliances,Prepaid,Evening,iOS,6.5.2,Marketplace_3P,North,19.1,1,632,11,2,0.182,33580,9,2,False,Returning,False
ORD1022283,U122633,2024-01-13 19:09:48,Tier 1,218671,2510,3340,830,0,Footwear,CoD,Evening,Android,6.2.0,Marketplace_3P,South,16.8,1,8,2,0,0.0,2800,1,0,False,Returning,False
ORD1008925,U102064,2024-01-13 20:35:12,Tier 1,237244,330,420,90,40,Grocery,Prepaid,Evening,Android,6.3.1,Marketplace_3P,Central,5.9,1,884,10,0,0.0,5330,3,0,False,Returning,False
ORD1018948,U115206,2024-01-13 22:00:38,Tier 2,575775,2020,2360,340,0,Fashion,Prepaid,Late_Night,Android,6.4.0,Local_SmallSeller,East,30.9,1,861,10,2,0.2,7270,3,2,False,Returning,False
ORD1407773,U157159,2024-01-13 22:20:19,Tier 2,496664,1950,2480,530,0,Beauty,Prepaid,Late_Night,iOS,6.3.1,Flagship_1P,East,28.2,1,1474,17,0,0.0,52240,10,0,False,Returning,False
ORD1066060,U160023,2024-01-13 23:11:20,Tier 3,759873,630,750,120,0,Beauty,Prepaid,Late_Night,Android,7.0.0,Marketplace_3P,East,3.5,1,818,10,2,0.2,44540,6,2,False,Returning,False
ORD1066966,U210723,2024-01-14 00:03:41,Tier 2,387735,2140,2480,340,0,Home & Kitchen,Prepaid,Late_Night,iOS,7.0.0,Marketplace_3P,South,16.3,2,404,5,1,0.2,5530,2,1,False,Returning,False
ORD1245190,U124005,2024-01-14 00:20:43,Tier 1,170836,1500,1690,190,0,Footwear,Prepaid,Late_Night,Android,6.3.1,Local_SmallSeller,South,6.8,1,415,3,1,0.333,2520,2,1,False,Returning,False
ORD1458648,U172003,2024-01-14 03:00:06,Tier 1,159927,750,950,200,0,Books,CoD,Late_Night,iOS,6.4.0,Flagship_1P,South,2.4,1,507,3,0,0.0,8720,3,0,False,Returning,False
ORD1152973,U170853,2024-01-14 03:09:21,Tier 2,277150,1600,1970,370,0,Books,Prepaid,Late_Night,iOS,6.3.1,Marketplace_3P,East,16.1,1,1354,8,2,0.25,27440,6,2,False,Returning,False
ORD1377027,U167751,2024-01-14 05:18:27,Tier 3,786135,350,370,20,40,Grocery,Prepaid,Morning,Android,6.4.0,Marketplace_3P,East,38.6,1,556,8,1,0.125,2590,4,1,False,Returning,False
ORD1468851,U212095,2024-01-14 05:43:14,Tier 2,840327,890,1080,190,0,Beauty,CoD,Morning,Android,6.3.1,Marketplace_3P,North,13.3,1,908,13,6,0.462,15300,6,6,False,Returning,False
ORD1499497,U160978,2024-01-14 08:55:38,Tier 2,641529,14600,18440,3840,0,Appliances,CoD,Morning,iOS,6.3.1,Flagship_1P,South,6.8,3,566,10,2,0.2,7310,6,2,False,Returning,False
ORD1394724,U114277,2024-01-14 09:42:25,Tier 1,577406,960,1120,160,0,Fashion,CoD,Morning,iOS,6.3.1,Local_SmallSeller,East,6.7,1,1205,14,6,0.429,6540,7,5,False,Returning,False
ORD1397106,U143446,2024-01-14 12:00:20,Tier 1,847662,1090,1450,360,0,Books,CoD,Afternoon,Android,6.5.2,Local_SmallSeller,East,1.3,1,1443,11,1,0.091,38630,7,1,False,Returning,False
ORD1149003,U105931,2024-01-14 13:43:01,Tier 2,368790,8370,11030,2660,0,Mobiles,CoD,Afternoon,Android,6.3.1,Flagship_1P,North,15.4,1,814,7,0,0.0,10160,3,0,False,Returning,False
ORD1495635,U212623,2024-01-14 20:41:51,Tier 1,122629,310,360,50,60,Books,CoD,Evening,Android,6.2.0,Marketplace_3P,Central,14.0,2,1059,10,3,0.3,5800,9,3,False,Returning,False
ORD1059138,U130637,2024-01-14 21:07:18,Tier 1,726043,1930,2330,400,0,Home & Kitchen,Prepaid,Evening,iOS,6.5.2,Marketplace_3P,South,7.8,1,488,9,1,0.111,8180,7,1,False,Returning,False
ORD1049285,U139735,2024-01-14 22:16:31,Tier 2,147653,13150,13620,470,0,Electronics,CoD,Late_Night,Android,6.2.0,Local_SmallSeller,East,6.5,1,183,1,0,0.0,1100,1,0,True,New,False
ORD1270335,U214715,2024-01-14 22:32:18,Tier 2,464821,930,1140,210,0,Footwear,CoD,Late_Night,Android,6.5.2,Flagship_1P,Central,22.2,1,1313,11,3,0.273,12200,4,3,False,Returning,False
ORD1356202,U216603,2024-01-15 04:48:39,Tier 2,137012,23700,24390,690,0,Mobiles,Prepaid,Late_Night,Android,6.5.2,Flagship_1P,West,11.7,3,1354,14,2,0.143,14530,6,2,False,Returning,False
ORD1453529,U122168,2024-01-15 06:51:20,Tier 2,233704,5130,6070,940,0,Electronics,Prepaid,Morning,Android,6.2.0,Flagship_1P,East,27.2,1,467,4,0,0.0,16260,3,0,False,Returning,False
ORD1424853,U161280,2024-01-15 11:12:17,Tier 3,747023,1050,1250,200,0,Home & Kitchen,Prepaid,Morning,Android,6.2.0,Local_SmallSeller,North,15.6,1,1392,10,1,0.1,6210,8,1,False,Returning,False
ORD1357827,U162673,2024-01-15 12:50:34,Tier 1,260726,2970,3310,340,0,Fashion,Prepaid,Afternoon,Android,6.5.2,Marketplace_3P,East,8.8,1,640,8,1,0.125,20840,7,1,False,Returning,False
ORD1070336,U158345,2024-01-15 12:54:29,Tier 2,523092,2970,3130,160,0,Fashion,Prepaid,Afternoon,iOS,7.0.0,Marketplace_3P,East,18.8,1,296,5,4,0.8,9890,2,1,False,Returning,False
ORD1423984,U172800,2024-01-15 14:51:25,Tier 1,421845,610,630,20,0,Books,Prepaid,Afternoon,Android,7.0.0,Flagship_1P,Central,0.4,3,659,8,0,0.0,10000,7,0,False,Returning,False
ORD1104868,U129747,2024-01-15 15:32:38,Tier 3,537441,5910,6100,190,0,Electronics,CoD,Afternoon,Android,6.4.0,Local_SmallSeller,South,4.3,1,318,6,0,0.0,1360,1,0,False,Returning,False
ORD1221047,U101641,2024-01-15 17:09:35,Tier 2,474665,2410,2430,20,0,Home & Kitchen,Prepaid,Evening,Android,6.5.2,Local_SmallSeller,North,1.0,1,76,1,0,0.0,780,1,0,True,New,False
ORD1085866,U210604,2024-01-15 17:49:59,Tier 2,474658,1660,1720,60,0,Home & Kitchen,Prepaid,Evening,Android,7.0.0,Marketplace_3P,West,3.3,2,1064,18,2,0.111,9290,13,2,False,Returning,False
ORD1138343,U182457,2024-01-15 19:06:11,Tier 1,709974,6470,7250,780,0,Electronics,CoD,Evening,iOS,6.5.2,Flagship_1P,East,13.2,1,984,13,3,0.231,9240,7,3,False,Returning,False
ORD1346792,U205240,2024-01-16 00:36:42,Tier 2,547632,220,280,60,60,Grocery,CoD,Late_Night,Android,6.5.2,Marketplace_3P,North,15.2,1,708,7,4,0.571,5240,6,4,False,Returning,True
ORD1173617,U210433,2024-01-16 02:07:41,Tier 2,851838,410,520,110,40,Grocery,CoD,Late_Night,Android,7.0.0,Local_SmallSeller,East,4.5,1,1287,18,0,0.0,79310,13,0,False,Returning,False
ORD1393312,U113635,2024-01-16 04:03:25,Tier 1,833025,7280,7960,680,0,Electronics,CoD,Late_Night,Android,6.2.0,Marketplace_3P,North,11.5,3,186,2,0,0.0,2970,1,0,False,Returning,False
ORD1225262,U151380,2024-01-16 04:15:27,Tier 3,481692,1730,1780,50,0,Fashion,Prepaid,Late_Night,Android,7.0.0,Marketplace_3P,West,10.8,1,693,3,1,0.333,1360,2,1,False,Returning,False
ORD1046494,U107124,2024-01-16 05:21:29,Tier 1,207891,1460,1920,460,0,Beauty,CoD,Morning,Android,7.0.0,Flagship_1P,South,0.6,1,114,1,0,0.0,1530,1,0,True,New,False
ORD1456613,U121001,2024-01-16 06:35:22,Tier 1,138021,2520,3360,840,0,Fashion,CoD,Morning,Android,6.5.2,Marketplace_3P,North,6.5,1,1060,9,2,0.222,2740,4,2,False,Returning,True
ORD1315173,U111368,2024-01-16 08:43:58,Tier 1,331763,620,810,190,0,Beauty,CoD,Morning,Android,6.2.0,Flagship_1P,South,4.7,1,631,7,2,0.286,30140,3,2,False,Returning,True
ORD1054323,U200202,2024-01-16 09:35:51,Tier 3,160271,3960,5300,1340,0,Electronics,CoD,Morning,Android,6.3.1,Marketplace_3P,East,7.5,1,842,8,0,0.0,11870,4,0,False,Returning,False
ORD1169119,U176868,2024-01-16 13:43:22,Tier 1,119715,6840,8490,1650,0,Electronics,CoD,Afternoon,Android,6.3.1,Local_SmallSeller,East,7.2,1,1166,13,4,0.308,8090,8,4,False,Returning,True
ORD1027472,U186801,2024-01-16 13:59:07,Tier 1,332452,1690,1980,290,0,Footwear,CoD,Afternoon,Android,6.3.1,Marketplace_3P,Central,16.2,1,1223,14,3,0.214,21170,9,3,False,Returning,False
ORD1448382,U218559,2024-01-16 18:29:17,Tier 3,123232,960,1160,200,0,Fashion,Prepaid,Evening,iOS,6.3.1,Local_SmallSeller,South,25.7,1,395,7,1,0.143,18380,3,1,False,Returning,False
ORD1256404,U133277,2024-01-16 18:30:51,Tier 2,225758,1340,1650,310,0,Fashion,Prepaid,Evening,Android,6.5.2,Marketplace_3P,West,19.3,1,353,7,1,0.143,5420,2,1,False,Returning,True
ORD1492870,U107802,2024-01-16 19:34:35,Tier 2,752418,6220,6230,10,0,Electronics,Prepaid,Evening,Android,6.5.2,Marketplace_3P,South,9.3,1,1215,21,3,0.143,35080,5,3,False,Returning,False
ORD1345771,U189848,2024-01-16 20:31:05,Tier 2,720599,2010,2550,540,0,Fashion,CoD,Evening,Android,6.3.1,Marketplace_3P,East,5.2,1,412,6,1,0.167,3210,2,1,False,Returning,True
ORD1432088,U165968,2024-01-17 00:12:59,Tier 3,487415,400,430,30,40,Books,CoD,Late_Night,Android,7.0.0,Marketplace_3P,East,21.0,3,46,1,0,0.0,1780,1,0,True,New,False
ORD1237003,U102224,2024-01-17 00:52:27,Tier 2,735488,1790,2000,210,0,Home & Kitchen,CoD,Late_Night,iOS,7.0.0,Local_SmallSeller,East,21.8,2,602,4,0,0.0,1950,2,0,False,Returning,False
ORD1423325,U211335,2024-01-17 02:05:06,Tier 2,350631,17600,20280,2680,0,Mobiles,CoD,Late_Night,iOS,6.5.2,Flagship_1P,South,7.1,1,765,9,0,0.0,2680,7,0,False,Returning,False
ORD1451601,U193468,2024-01-17 02:10:55,Tier 2,540328,3150,3890,740,0,Home & Kitchen,CoD,Late_Night,Android,6.2.0,Marketplace_3P,Central,3.7,1,1390,15,0,0.0,4150,5,0,False,Returning,False
ORD1268730,U195831,2024-01-17 03:30:13,Tier 2,605472,5540,5920,380,0,Electronics,CoD,Late_Night,Android,7.0.0,Flagship_1P,South,34.6,1,105,1,0,0.0,1360,1,0,True,New,False
ORD1234601,U202762,2024-01-17 07:29:44,Tier 3,280983,13840,17000,3160,0,Appliances,CoD,Morning,Android,6.3.1,Local_SmallSeller,South,5.3,1,771,13,5,0.385,14600,10,5,False,Returning,True
ORD1301896,U138614,2024-01-17 08:47:54,Tier 3,383835,21060,23220,2160,0,Mobiles,Prepaid,Morning,Android,6.2.0,Local_SmallSeller,Central,19.8,1,248,5,2,0.4,1310,1,1,False,Returning,False
ORD1452258,U218934,2024-01-17 10:17:53,Tier 3,290509,640,810,170,0,Beauty,Prepaid,Morning,Android,6.3.1,Flagship_1P,West,53.8,2,1325,15,3,0.2,11250,8,3,False,Returning,False
ORD1030685,U108551,2024-01-17 11:36:35,Tier 3,174860,680,820,140,0,Toys,Prepaid,Morning,Android,6.5.2,Marketplace_3P,East,7.3,2,762,9,4,0.444,11510,7,4,False,Returning,False
ORD1192188,U203870,2024-01-17 17:14:27,Tier 2,310238,11400,11550,150,0,Mobiles,CoD,Evening,Android,6.3.1,Marketplace_3P,East,33.3,1,956,13,4,0.308,25580,3,2,False,Returning,False
ORD1392861,U106374,2024-01-17 18:51:00,Tier 1,238795,2220,2470,250,0,Home & Kitchen,Prepaid,Evening,Android,6.4.0,Marketplace_3P,South,13.2,1,219,4,2,0.5,17370,3,2,False,Returning,False
ORD1138154,U216836,2024-01-17 20:24:06,Tier 1,473151,16670,20140,3470,0,Electronics,Prepaid,Evening,Android,7.0.0,Flagship_1P,Central,11.0,2,42,2,0,0.0,5710,1,0,False,Returning,False
ORD1398942,U171812,2024-01-17 20:48:27,Tier 1,617428,2440,2560,120,0,Footwear,Prepaid,Evening,Android,7.0.0,Local_SmallSeller,Central,17.8,1,640,6,2,0.333,6350,3,2,False,Returning,False
ORD1441191,U197933,2024-01-17 23:49:13,Tier 1,364027,790,1030,240,0,Toys,CoD,Late_Night,Android,6.2.0,Flagship_1P,West,4.7,1,1240,9,0,0.0,11770,4,0,False,Returning,False
ORD1024847,U200144,2024-01-18 01:02:45,Tier 1,232365,2380,3110,730,0,Fashion,Prepaid,Late_Night,Android,6.3.1,Flagship_1P,East,1.7,2,880,10,0,0.0,16520,3,0,False,Returning,False
ORD1296547,U103388,2024-01-18 03:05:11,Tier 3,340794,6310,6710,400,0,Appliances,CoD,Late_Night,Android,6.2.0,Flagship_1P,West,14.1,1,434,9,2,0.222,2500,7,2,False,Returning,False
ORD1135528,U178196,2024-01-18 04:46:06,Tier 1,803929,2560,2980,420,0,Home & Kitchen,CoD,Late_Night,iOS,6.3.1,Marketplace_3P,East,6.7,1,1491,15,4,0.267,830,7,4,False,Returning,False
ORD1236478,U162673,2024-01-18 05:56:02,Tier 2,703580,3790,4450,660,0,Electronics,CoD,Morning,Android,6.3.1,Local_SmallSeller,North,11.7,2,640,8,1,0.125,20840,7,1,False,Returning,False
ORD1094761,U175506,2024-01-18 07:22:48,Tier 2,528179,3520,4740,1220,0,Fashion,CoD,Morning,Android,6.3.1,Marketplace_3P,West,12.4,1,1283,17,0,0.0,29350,4,0,False,Returning,True
ORD1237759,U195814,2024-01-18 07:44:45,Tier 2,852513,2750,3490,740,0,Fashion,CoD,Morning,Android,7.0.0,Marketplace_3P,East,4.2,1,866,13,4,0.308,19220,4,3,False,Returning,False
ORD1335033,U129620,2024-01-18 09:17:33,Tier 1,332048,1490,1560,70,0,Fashion,Prepaid,Morning,iOS,6.3.1,Marketplace_3P,Central,4.1,1,1389,19,5,0.263,30450,13,5,False,Returning,False
ORD1211198,U174946,2024-01-18 09:54:12,Tier 1,158282,810,860,50,0,Beauty,Prepaid,Morning,Android,6.4.0,Local_SmallSeller,West,8.2,1,457,5,1,0.2,2180,3,1,False,Returning,False
ORD1473956,U211905,2024-01-18 11:02:55,Tier 3,393807,3520,4750,1230,0,Electronics,CoD,Morning,Android,7.0.0,Local_SmallSeller,West,18.2,2,77,2,0,0.0,4260,1,0,False,Returning,False
ORD1035632,U151577,2024-01-18 11:56:06,Tier 1,453607,12940,15860,2920,0,Mobiles,Prepaid,Morning,iOS,6.2.0,Local_SmallSeller,North,6.8,1,342,6,2,0.333,7590,1,1,False,Returning,False
ORD1300132,U136408,2024-01-18 14:00:09,Tier 2,766072,14970,19460,4490,0,Appliances,Prepaid,Afternoon,iOS,6.5.2,Flagship_1P,Central,22.1,1,20,1,0,0.0,1020,1,0,True,New,False
ORD1007884,U169674,2024-01-18 17:13:10,Tier 2,149951,6250,8130,1880,0,Appliances,CoD,Evening,iOS,7.0.0,Local_SmallSeller,West,11.6,2,432,9,0,0.0,23530,8,0,False,Returning,False
ORD1481044,U112119,2024-01-18 19:34:26,Tier 2,298527,10950,11340,390,0,Mobiles,CoD,Evening,Android,6.4.0,Local_SmallSeller,North,8.1,1,1110,8,4,0.5,22100,4,3,False,Returning,False
ORD1122084,U133321,2024-01-18 20:04:01,Tier 3,534850,2390,2830,440,0,Home & Kitchen,CoD,Evening,Android,7.0.0,Marketplace_3P,South,17.1,1,1119,20,4,0.2,4860,11,4,False,Returning,False
ORD1194203,U120393,2024-01-18 23:41:29,Tier 1,476321,910,960,50,0,Grocery,Prepaid,Late_Night,iOS,6.4.0,Marketplace_3P,North,11.3,1,643,10,1,0.1,31760,3,1,False,Returning,False
ORD1109392,U176386,2024-01-19 01:36:27,Tier 2,264778,4920,5280,360,0,Electronics,Prepaid,Late_Night,Android,6.2.0,Local_SmallSeller,West,6.2,1,1349,18,0,0.0,40110,15,0,False,Returning,False
ORD1339833,U130942,2024-01-19 01:43:31,Tier 1,305631,1260,1270,10,0,Fashion,Prepaid,Late_Night,iOS,6.4.0,Marketplace_3P,North,1.6,2,603,6,2,0.333,6330,2,1,False,Returning,False
ORD1213520,U110769,2024-01-19 04:33:31,Tier 1,397391,13330,16840,3510,0,Mobiles,CoD,Late_Night,Android,6.5.2,Flagship_1P,North,14.9,1,84,2,0,0.0,7770,1,0,False,Returning,False
ORD1309649,U184853,2024-01-19 05:58:34,Tier 3,340159,1130,1210,80,0,Toys,CoD,Morning,iOS,6.4.0,Local_SmallSeller,Central,15.3,1,4,1,1,1.0,3720,1,1,True,New,False
ORD1497724,U141719,2024-01-19 06:29:40,Tier 1,739866,250,320,70,60,Beauty,Prepaid,Morning,iOS,6.4.0,Marketplace_3P,South,2.1,1,1386,15,1,0.067,26630,11,1,False,Returning,False
ORD1149565,U120748,2024-01-19 09:17:27,Tier 2,232998,7720,7890,170,0,Electronics,Prepaid,Morning,Android,6.2.0,Marketplace_3P,South,10.1,1,1089,10,1,0.1,20090,6,1,False,Returning,False
ORD1402742,U141070,2024-01-19 11:52:59,Tier 1,297974,15000,15200,200,0,Mobiles,Prepaid,Morning,iOS,6.4.0,Flagship_1P,North,19.4,1,667,5,1,0.2,22070,1,1,False,Returning,False
ORD1079825,U162924,2024-01-19 13:29:03,Tier 2,777590,5690,5810,120,0,Mobiles,Prepaid,Afternoon,iOS,6.5.2,Marketplace_3P,Central,19.9,1,846,10,3,0.3,2630,6,3,False,Returning,False
ORD1088403,U115120,2024-01-19 13:41:10,Tier 3,209011,1250,1650,400,0,Footwear,CoD,Afternoon,Android,6.2.0,Marketplace_3P,Central,28.9,1,1371,15,5,0.333,27580,12,5,False,Returning,False
ORD1230702,U106088,2024-01-19 14:27:20,Tier 3,559658,800,860,60,0,Grocery,Prepaid,Afternoon,Android,7.0.0,Local_SmallSeller,Central,18.8,1,584,7,1,0.143,6470,2,1,False,Returning,False
ORD1348169,U176792,2024-01-19 15:45:11,Tier 2,140245,3420,4280,860,0,Home & Kitchen,Prepaid,Afternoon,Android,6.2.0,Local_SmallSeller,Central,10.8,2,939,17,0,0.0,4450,6,0,False,Returning,False
ORD1230972,U151343,2024-01-19 16:15:35,Tier 2,581806,1430,1440,10,0,Fashion,Prepaid,Afternoon,Android,6.2.0,Marketplace_3P,South,5.9,1,205,4,2,0.5,7640,2,1,False,Returning,False
ORD1396012,U219752,2024-01-19 19:02:33,Tier 1,112016,15510,19490,3980,0,Appliances,CoD,Evening,iOS,6.3.1,Flagship_1P,South,3.3,2,830,13,2,0.154,23500,4,2,False,Returning,False
ORD1003193,U140410,2024-01-19 23:05:17,Tier 2,280433,3150,3460,310,0,Fashion,CoD,Late_Night,iOS,6.2.0,Marketplace_3P,South,14.7,1,1180,15,2,0.133,5820,6,2,False,Returning,False
ORD1122077,U216428,2024-01-20 02:30:08,Tier 1,303553,560,630,70,0,Grocery,CoD,Late_Night,Android,6.4.0,Marketplace_3P,South,8.0,2,1310,17,2,0.118,18840,8,2,False,Returning,False
ORD1300587,U205780,2024-01-20 03:39:10,Tier 2,457997,1340,1510,170,0,Beauty,CoD,Late_Night,Android,6.5.2,Marketplace_3P,West,7.6,3,883,13,2,0.154,33880,8,2,False,Returning,False
